,Unnamed: 0,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds,STO_ask_fee%,STO_offer_strike_delta%,Closed_xtn_Profit$,Closed_xtn_Profit%
6322,2181,81.4,1.03,Mid,2017-06-21 15:30:00,82.0,2017-07-21 16:00:00,30,0.15395167895167902,0.09237100737100698,0.5999999999999941,ClosedExpired,10,C,,,,,,81.46,1.03,10,1020.0,2017-06-21 16:00:00,0.153838284638677,0.08307267370488701,0.540000000000006,80.13,,,,2017-07-21 16:00:00,,,,,,1020.0,0.012653562653562654,0.007371007371007301,1020.0,1.0
6323,2182,81.05,0.885,Mid,2017-06-22 13:30:00,82.0,2017-07-21 16:00:00,29,0.137431130209109,0.130559573698654,0.950000000000003,ClosedExpired,10,C,,,,,,81.16,0.885,10,875.0,2017-06-22 15:30:00,0.13724486327560698,0.11528568515151,0.840000000000003,80.13,,,,2017-07-21 16:00:00,,,,,,875.0,0.010919185687847008,0.011721159777914903,875.0,1.0
6324,2183,81.37,0.955,Mid,2017-06-23 15:30:00,82.0,2017-07-21 16:00:00,28,0.15299382011622398,0.09638610667322,0.629999999999995,ClosedExpired,10,C,,,,,,81.59,0.955,10,944.9999999999999,2017-06-23 16:00:00,0.152581286222051,0.06255832735104,0.40999999999999703,80.13,,,,2017-07-21 16:00:00,,,,,,945.0,0.01173651222809389,0.007742411208061883,944.9999999999999,1.0
6325,2184,81.26,0.78,Mid,2017-06-26 13:30:00,82.0,2017-07-21 16:00:00,25,0.14014275166133403,0.103705636229386,0.7399999999999949,ClosedExpired,10,C,,,,,,81.27,0.78,10,770.0000000000001,2017-06-26 15:30:00,0.14012550756736802,0.102291620524179,0.730000000000004,80.13,,,,2017-07-21 16:00:00,,,,,,770.0,0.009598818606940684,0.009106571498892381,770.0000000000001,1.0
6326,2185,81.33,0.775,Mid,2017-06-27 13:30:00,82.0,2017-07-21 16:00:00,24,0.14492141071355402,0.097097345178081,0.670000000000002,ClosedExpired,10,C,,,,,,81.4,0.775,10,765.0,2017-06-27 15:30:00,0.144796785421785,0.086878071253071,0.5999999999999941,80.13,,,,2017-07-21 16:00:00,,,,,,765.0,0.00952907906061724,0.008238042542727182,765.0,1.0
6327,2186,81.39,0.85,Mid,2017-06-28 11:30:00,82.0,2017-07-21 16:00:00,23,0.165734493608338,0.10109804110108599,0.609999999999999,ClosedExpired,10,C,,,,,,81.59,0.85,10,840.0,2017-06-28 13:30:00,0.16532823182721698,0.067784575049158,0.40999999999999703,80.13,,,,2017-07-21 16:00:00,,,,,,840.0,0.010443543432854158,0.007494778228283566,840.0,1.0
6328,2187,80.74,0.535,Mid,2017-06-30 11:30:00,82.0,2017-07-21 16:00:00,21,0.11516979841230499,0.145113945999505,1.26000000000001,ClosedExpired,10,C,,,,,,81.16,0.535,10,525.0,2017-06-30 13:30:00,0.11457379896266,0.09624199112863499,0.840000000000003,80.13,,,,2017-07-21 16:00:00,,,,,,525.0,0.006626207579886054,0.015605647758236378,525.0,1.0
6329,2188,80.79,0.465,Mid,2017-07-05 11:30:00,82.0,2017-07-21 16:00:00,16,0.131301058299294,0.158874280542146,1.20999999999999,ClosedExpired,10,C,,,,,,80.85,0.465,10,455.00000000000006,2017-07-05 15:30:00,0.131203617810761,0.15088416048237602,1.15000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,455.0,0.005755662829558113,0.014977101126376948,455.00000000000006,1.0
6330,2189,80.75,0.465,Mid,2017-07-05 13:30:00,82.0,2017-07-21 16:00:00,16,0.131366099071207,0.164207623839009,1.25,ClosedExpired,10,C,,,,,,80.85,0.465,10,455.00000000000006,2017-07-05 15:30:00,0.131203617810761,0.15088416048237602,1.15000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,455.0,0.005758513931888545,0.015479876160990712,455.00000000000006,1.0
6331,2190,80.19,0.2,Mid,2017-07-11 11:30:00,82.0,2017-07-21 16:00:00,10,0.09103379473749901,0.16477116847487197,1.81,ClosedExpired,10,C,,,,,,80.54,0.2,10,190.0,2017-07-11 13:30:00,0.09063819220263199,0.13233176061584198,1.45999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,190.0,0.0024940765681506424,0.02257139294176334,190.0,1.0
6332,2191,80.73,0.195,Mid,2017-07-13 13:30:00,82.0,2017-07-21 16:00:00,8,0.11020531400966199,0.13996074879227,1.27,ClosedExpired,10,C,,,,,,81.02,0.195,10,185.00000000000003,2017-07-13 16:00:00,0.109810849173044,0.10761463218958302,0.980000000000004,80.13,,,,2017-07-21 16:00:00,,,,,,185.0,0.0024154589371980675,0.01573145051405916,185.00000000000003,1.0
6333,2192,80.87,0.2,Mid,2017-07-13 15:30:00,82.0,2017-07-21 16:00:00,8,0.11283541486336099,0.12750401879559697,1.13,ClosedExpired,10,C,,,,,,81.02,0.2,10,190.0,2017-07-13 16:00:00,0.11262651197235302,0.110373981732906,0.980000000000004,80.13,,,,2017-07-21 16:00:00,,,,,,190.0,0.0024731049833065415,0.013973043155681902,190.0,1.0
6334,2193,80.81,0.165,Mid,2017-07-14 11:30:00,82.0,2017-07-21 16:00:00,7,0.10646666784521,0.1266953347358,1.19,ClosedExpired,10,C,,,,,,81.07,0.165,10,155.0,2017-07-14 13:30:00,0.106125218065517,0.098696452800931,0.9300000000000072,80.13,,,,2017-07-21 16:00:00,,,,,,155.0,0.002041826506620468,0.0147259002598688,155.0,1.0
6335,2194,81.07,0.205,Mid,2017-07-14 13:30:00,82.0,2017-07-21 16:00:00,7,0.13185254365715698,0.12262286560115701,0.9300000000000072,ClosedExpired,10,C,,,,,,81.18,0.205,10,194.99999999999997,2017-07-14 15:30:00,0.131673881673882,0.10797258297258198,0.8199999999999928,80.13,,,,2017-07-21 16:00:00,,,,,,195.0,0.0025286789194523254,0.011471567780930145,194.99999999999997,1.0
6336,2195,83.06,1.665,Mid,2017-06-16 11:30:00,82.5,2017-07-21 16:00:00,35,0.209048536342059,-0.117067180351554,-0.560000000000002,ClosedExpired,10,C,,,,,,83.3,1.665,10,1654.9999999999998,2017-06-16 15:30:00,0.208446235637112,-0.16675698850968898,-0.799999999999997,80.13,,,,2017-07-21 16:00:00,,,,,,1655.0,0.02004575006019745,-0.0067421141343607304,1654.9999999999998,1.0
6337,2196,83.07,1.65,Mid,2017-06-16 13:30:00,82.5,2017-07-21 16:00:00,35,0.207140277562813,-0.11806995821080199,-0.569999999999993,ClosedExpired,10,C,,,,,,83.3,1.65,10,1640.0,2017-06-16 15:30:00,0.20656834162236298,-0.16525467329789,-0.799999999999997,80.13,,,,2017-07-21 16:00:00,,,,,,1640.0,0.01986276634163958,-0.006861682918020864,1640.0,1.0
6338,2197,83.3,1.77,Mid,2017-06-16 15:30:00,82.5,2017-07-21 16:00:00,35,0.221591493740353,-0.17727319499228197,-0.799999999999997,ClosedExpired,10,C,,,,,,83.45,1.77,10,1760.0,2017-06-16 16:00:00,0.221193186681503,-0.21013352734742802,-0.950000000000003,80.13,,,,2017-07-21 16:00:00,,,,,,1760.0,0.021248499399759906,-0.009603841536614612,1760.0,1.0
6339,2198,82.98,1.54,Mid,2017-06-19 11:30:00,82.5,2017-07-21 16:00:00,32,0.211685044589058,-0.101608821402748,-0.4800000000000039,ClosedExpired,10,C,,,,,,83.0,1.54,10,1530.0,2017-06-19 13:30:00,0.211634036144578,-0.105817018072289,-0.5,80.13,,,,2017-07-21 16:00:00,,,,,,1530.0,0.0185586888406845,-0.005784526391901711,1530.0,1.0
6340,2199,82.09,1.145,Mid,2017-06-20 11:30:00,82.5,2017-07-21 16:00:00,31,0.164227696587931,0.067333355601051,0.40999999999999703,ClosedExpired,10,C,,,,,,82.16,1.145,10,1135.0,2017-06-20 13:30:00,0.164087775230078,0.05578984357822701,0.34000000000000297,80.13,,,,2017-07-21 16:00:00,,,,,,1135.0,0.013948105737605068,0.004994518211718804,1135.0,1.0
6341,2200,82.16,1.185,Mid,2017-06-20 13:30:00,82.5,2017-07-21 16:00:00,31,0.16982009925558303,0.057738833746899004,0.34000000000000297,ClosedExpired,10,C,,,,,,82.33,1.185,10,1175.0000000000002,2017-06-20 15:30:00,0.169469444368258,0.028809805542604,0.17000000000000198,80.13,,,,2017-07-21 16:00:00,,,,,,1175.0,0.014423076923076924,0.004138266796494686,1175.0000000000002,1.0
6342,2201,81.4,0.81,Mid,2017-06-21 15:30:00,82.5,2017-07-21 16:00:00,30,0.12106879606879599,0.133175675675675,1.09999999999999,ClosedExpired,10,C,,,,,,81.46,0.81,10,800.0000000000001,2017-06-21 16:00:00,0.120979621900319,0.125818806776333,1.04000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,800.0,0.009950859950859951,0.013513513513513443,800.0000000000001,1.0
6343,2202,81.05,0.69,Mid,2017-06-22 13:30:00,82.5,2017-07-21 16:00:00,29,0.10714969473930498,0.15536705737199302,1.45,ClosedExpired,10,C,,,,,,81.16,0.69,10,680.0,2017-06-22 15:30:00,0.10700446967250699,0.14338598936116,1.34,80.13,,,,2017-07-21 16:00:00,,,,,,680.0,0.00851326341764343,0.01789019123997536,680.0,1.0
6344,2203,81.37,0.75,Mid,2017-06-23 15:30:00,82.5,2017-07-21 16:00:00,28,0.120152214750961,0.135772002668586,1.13,ClosedExpired,10,C,,,,,,81.59,0.75,10,740.0,2017-06-23 16:00:00,0.11982823525292,0.10904369408015599,0.909999999999997,80.13,,,,2017-07-21 16:00:00,,,,,,740.0,0.009217156200073736,0.013887182008111041,740.0,1.0
6345,2204,81.33,0.575,Mid,2017-06-27 13:30:00,82.5,2017-07-21 16:00:00,24,0.107522336981024,0.12580113426779801,1.17,ClosedExpired,10,C,,,,,,81.4,0.575,10,565.0,2017-06-27 15:30:00,0.10742987305487299,0.11817286036036,1.09999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,565.0,0.007069961883683757,0.014385835485060885,565.0,1.0
6346,2205,81.39,0.645,Mid,2017-06-28 11:30:00,82.5,2017-07-21 16:00:00,23,0.12576323338515,0.139597189057517,1.11,ClosedExpired,10,C,,,,,,81.59,0.645,10,635.0,2017-06-28 13:30:00,0.125454952386535,0.114164006671746,0.909999999999997,80.13,,,,2017-07-21 16:00:00,,,,,,635.0,0.007924806487283451,0.013638039071138953,635.0,1.0
6347,2206,80.67,0.405,Mid,2017-06-29 15:30:00,82.5,2017-07-21 16:00:00,22,0.08329389093613701,0.152427820413131,1.83,ClosedExpired,10,C,,,,,,80.64,0.405,10,395.00000000000006,2017-06-29 16:00:00,0.083324878246753,0.154984273538961,1.86,80.13,,,,2017-07-21 16:00:00,,,,,,395.0,0.0050204537002603205,0.022685013015991053,395.00000000000006,1.0
6348,2207,80.74,0.395,Mid,2017-06-30 11:30:00,82.5,2017-07-21 16:00:00,21,0.08503190723899201,0.14965615674062602,1.7600000000000102,ClosedExpired,10,C,,,,,,81.16,0.395,10,385.0,2017-06-30 13:30:00,0.08459187026215101,0.11335310615128301,1.34,80.13,,,,2017-07-21 16:00:00,,,,,,385.0,0.004892246717859797,0.02179836512261587,385.0,1.0
6349,2208,80.79,0.325,Mid,2017-07-05 11:30:00,82.5,2017-07-21 16:00:00,16,0.091769556875851,0.156925942257705,1.70999999999999,ClosedExpired,10,C,,,,,,80.85,0.325,10,315.0,2017-07-05 15:30:00,0.091701453308596,0.151307397959184,1.6500000000000101,80.13,,,,2017-07-21 16:00:00,,,,,,315.0,0.004022775095927714,0.02116598588934266,315.0,1.0
6350,2209,80.75,0.325,Mid,2017-07-05 13:30:00,82.5,2017-07-21 16:00:00,16,0.09181501547987599,0.16067627708978302,1.75,ClosedExpired,10,C,,,,,,80.85,0.325,10,315.0,2017-07-05 15:30:00,0.091701453308596,0.151307397959184,1.6500000000000101,80.13,,,,2017-07-21 16:00:00,,,,,,315.0,0.004024767801857585,0.021671826625386997,315.0,1.0
6351,2210,80.0,0.18,Mid,2017-07-07 11:30:00,82.5,2017-07-21 16:00:00,14,0.058660714285714004,0.146651785714286,2.5,ClosedExpired,10,C,,,,,,80.2,0.18,10,169.99999999999997,2017-07-07 16:00:00,0.058514428215175995,0.134583184894905,2.3,80.13,,,,2017-07-21 16:00:00,,,,,,170.0,0.00225,0.03125,169.99999999999997,1.0
6352,2211,79.99,0.17,Mid,2017-07-07 13:30:00,82.5,2017-07-21 16:00:00,14,0.05540871180326099,0.139075866626186,2.51000000000001,ClosedExpired,10,C,,,,,,80.2,0.17,10,160.00000000000003,2017-07-07 16:00:00,0.055263626647667,0.127106341289633,2.3,80.13,,,,2017-07-21 16:00:00,,,,,,160.0,0.0021252656582072763,0.03137892236529573,160.00000000000003,1.0
6353,2212,80.13,0.165,Mid,2017-07-07 15:30:00,82.5,2017-07-21 16:00:00,14,0.053685083168423,0.127233647109162,2.37,ClosedExpired,10,C,,,,,,80.2,0.165,10,155.0,2017-07-07 16:00:00,0.053638225863912,0.12336791948699699,2.3,80.13,,,,2017-07-21 16:00:00,,,,,,155.0,0.0020591538749532012,0.029576937476600583,155.0,1.0
6354,2213,80.19,0.125,Mid,2017-07-11 11:30:00,82.5,2017-07-21 16:00:00,10,0.056896121710937005,0.131430041152263,2.31,ClosedExpired,10,C,,,,,,80.54,0.125,10,115.0,2017-07-11 13:30:00,0.056648870126645,0.11103178544822401,1.95999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,115.0,0.0015587978550941515,0.028806584362139946,115.0,1.0
6355,2214,80.73,0.11,Mid,2017-07-13 13:30:00,82.5,2017-07-21 16:00:00,8,0.062167100210579,0.11003576737272401,1.77,ClosedExpired,10,C,,,,,,81.02,0.11,10,100.00000000000001,2017-07-13 16:00:00,0.06194458158479401,0.091677980745495,1.48,80.13,,,,2017-07-21 16:00:00,,,,,,100.0,0.0013625665799578842,0.02192493496841318,100.00000000000001,1.0
6356,2215,80.87,0.11,Mid,2017-07-13 15:30:00,82.5,2017-07-21 16:00:00,8,0.062059478174849005,0.101156949425003,1.63,ClosedExpired,10,C,,,,,,81.02,0.11,10,100.00000000000001,2017-07-13 16:00:00,0.06194458158479401,0.091677980745495,1.48,80.13,,,,2017-07-21 16:00:00,,,,,,100.0,0.0013602077408185977,0.020155805613948256,100.00000000000001,1.0
6357,2216,80.81,0.09,Mid,2017-07-14 11:30:00,82.5,2017-07-21 16:00:00,7,0.05807272791556901,0.09814291017731198,1.69,ClosedExpired,10,C,,,,,,81.07,0.09,10,79.99999999999999,2017-07-14 13:30:00,0.057886482581191,0.082777670091103,1.4300000000000102,80.13,,,,2017-07-21 16:00:00,,,,,,80.0,0.0011137235490657096,0.020913253310233852,79.99999999999999,1.0
6358,2217,82.09,0.915,Mid,2017-06-20 11:30:00,83.0,2017-07-21 16:00:00,31,0.13123872696764802,0.119427241540559,0.909999999999997,ClosedExpired,10,C,,,,,,82.16,0.915,10,905.0,2017-06-20 13:30:00,0.131126912083425,0.110146606150077,0.840000000000003,80.13,,,,2017-07-21 16:00:00,,,,,,905.0,0.011146302838348155,0.011085394079668614,905.0,1.0
6359,2218,82.16,0.945,Mid,2017-06-20 13:30:00,83.0,2017-07-21 16:00:00,31,0.135426155102554,0.113757970286146,0.840000000000003,ClosedExpired,10,C,,,,,,82.33,0.945,10,934.9999999999999,2017-06-20 15:30:00,0.135146518926586,0.090548167680813,0.670000000000002,80.13,,,,2017-07-21 16:00:00,,,,,,935.0,0.011501947419668939,0.010223953261927987,934.9999999999999,1.0
6360,2219,81.4,0.625,Mid,2017-06-21 15:30:00,83.0,2017-07-21 16:00:00,30,0.09341728091728099,0.149467649467649,1.5999999999999899,ClosedExpired,10,C,,,,,,81.46,0.625,10,615.0,2017-06-21 16:00:00,0.09334847368851801,0.143756649480318,1.54000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,615.0,0.0076781326781326775,0.019656019656019586,615.0,1.0
6361,2220,81.05,0.53,Mid,2017-06-22 13:30:00,83.0,2017-07-21 16:00:00,29,0.0823033887128,0.16049160798995998,1.95,ClosedExpired,10,C,,,,,,81.16,0.53,10,520.0000000000001,2017-06-22 15:30:00,0.08219183902381,0.151232983803811,1.84,80.13,,,,2017-07-21 16:00:00,,,,,,520.0,0.006539173349784084,0.024059222702035817,520.0000000000001,1.0
6362,2221,81.37,0.575,Mid,2017-06-23 15:30:00,83.0,2017-07-21 16:00:00,28,0.092116697975737,0.150150217700451,1.63,ClosedExpired,10,C,,,,,,81.59,0.575,10,565.0,2017-06-23 16:00:00,0.09186831369390501,0.129534322308406,1.41,80.13,,,,2017-07-21 16:00:00,,,,,,565.0,0.007066486420056531,0.020031952808160197,565.0,1.0
6363,2222,81.26,0.425,Mid,2017-06-26 13:30:00,83.0,2017-07-21 16:00:00,25,0.076359832635983,0.13286610878660998,1.74,ClosedExpired,10,C,,,,,,81.27,0.425,10,415.0,2017-06-26 15:30:00,0.076350436815553,0.13208625569090698,1.73,80.13,,,,2017-07-21 16:00:00,,,,,,415.0,0.005230125523012552,0.021412749200098384,415.0,1.0
6364,2223,81.33,0.415,Mid,2017-06-27 13:30:00,83.0,2017-07-21 16:00:00,24,0.07760307799499999,0.12959714025164998,1.67,ClosedExpired,10,C,,,,,,81.4,0.415,10,404.99999999999994,2017-06-27 15:30:00,0.077536343161343,0.124058149058149,1.5999999999999899,80.13,,,,2017-07-21 16:00:00,,,,,,405.0,0.005102668142136973,0.020533628427394587,404.99999999999994,1.0
6365,2224,81.39,0.475,Mid,2017-06-28 11:30:00,83.0,2017-07-21 16:00:00,23,0.092616334663483,0.149112298808207,1.61,ClosedExpired,10,C,,,,,,81.59,0.475,10,465.0,2017-06-28 13:30:00,0.092389306021092,0.13026892148973898,1.41,80.13,,,,2017-07-21 16:00:00,,,,,,465.0,0.005836097800712618,0.01978129991399434,465.0,1.0
6366,2225,80.67,0.275,Mid,2017-06-29 15:30:00,83.0,2017-07-21 16:00:00,22,0.056557580265278,0.131779162018098,2.33,ClosedExpired,10,C,,,,,,80.64,0.275,10,265.0,2017-06-29 16:00:00,0.056578621031746,0.133525545634921,2.36,80.13,,,,2017-07-21 16:00:00,,,,,,265.0,0.003408950043386637,0.028883104003966757,265.0,1.0
6367,2226,80.74,0.265,Mid,2017-06-30 11:30:00,83.0,2017-07-21 16:00:00,21,0.057046722578058,0.128925593026411,2.26000000000001,ClosedExpired,10,C,,,,,,81.16,0.265,10,255.00000000000006,2017-06-30 13:30:00,0.05675150789739299,0.10442277453120301,1.84,80.13,,,,2017-07-21 16:00:00,,,,,,255.0,0.00328214020312113,0.027991082486995358,255.00000000000006,1.0
6368,2227,80.79,0.225,Mid,2017-07-05 11:30:00,83.0,2017-07-21 16:00:00,16,0.06353277014482,0.140407422020052,2.20999999999999,ClosedExpired,10,C,,,,,,80.85,0.225,10,215.0,2017-07-05 15:30:00,0.063485621521336,0.136494086270872,2.15000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,215.0,0.002784998143334571,0.027354870652308374,215.0,1.0
6369,2228,80.75,0.22,Mid,2017-07-05 13:30:00,83.0,2017-07-21 16:00:00,16,0.062151702786377994,0.13984133126935003,2.25,ClosedExpired,10,C,,,,,,80.85,0.22,10,210.00000000000003,2017-07-05 15:30:00,0.062074829931973,0.13346088435374198,2.15000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,210.0,0.0027244582043343653,0.02786377708978328,210.00000000000003,1.0
6370,2229,80.17,0.135,Mid,2017-07-06 15:30:00,83.0,2017-07-21 16:00:00,15,0.040975427217164004,0.11596045902457301,2.83,ClosedExpired,10,C,,,,,,80.12,0.135,10,125.0,2017-07-06 16:00:00,0.041000998502247005,0.11808287568647001,2.88,80.13,,,,2017-07-21 16:00:00,,,,,,125.0,0.0016839216664587752,0.03529998752650615,125.0,1.0
6371,2230,80.19,0.08,Mid,2017-07-11 11:30:00,83.0,2017-07-21 16:00:00,10,0.036413517894999,0.10232198528494801,2.81,ClosedExpired,10,C,,,,,,80.54,0.08,10,70.0,2017-07-11 13:30:00,0.036255276881053,0.08918798112739,2.45999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,70.0,0.000997630627260257,0.035041775782516556,70.0,1.0
6372,2231,80.81,0.055,Mid,2017-07-14 11:30:00,83.0,2017-07-21 16:00:00,7,0.035488889281737,0.07772066752700299,2.19,ClosedExpired,10,C,,,,,,81.07,0.055,10,45.00000000000001,2017-07-14 13:30:00,0.035375072688506,0.06827389028881599,1.9300000000000102,80.13,,,,2017-07-21 16:00:00,,,,,,45.0,0.0006806088355401559,0.027100606360598908,45.00000000000001,1.0
6373,2232,82.09,0.715,Mid,2017-06-20 11:30:00,83.5,2017-07-21 16:00:00,31,0.10255266642827099,0.144599259663862,1.41,ClosedExpired,10,C,,,,,,82.16,0.715,10,705.0,2017-06-20 13:30:00,0.10246529195589998,0.137303491220907,1.34,80.13,,,,2017-07-21 16:00:00,,,,,,705.0,0.00870995249116823,0.017176269947618426,705.0,1.0
6374,2233,82.16,0.745,Mid,2017-06-20 13:30:00,83.5,2017-07-21 16:00:00,31,0.10676453497502901,0.143064476866539,1.34,ClosedExpired,10,C,,,,,,82.33,0.745,10,735.0,2017-06-20 15:30:00,0.10654408105852499,0.124656574838475,1.17,80.13,,,,2017-07-21 16:00:00,,,,,,735.0,0.009067672833495619,0.01630963972736129,735.0,1.0
6375,2234,81.4,0.475,Mid,2017-06-21 15:30:00,83.5,2017-07-21 16:00:00,30,0.070997133497134,0.14909398034398,2.09999999999999,ClosedExpired,10,C,,,,,,81.46,0.475,10,465.0,2017-06-21 16:00:00,0.070944840003274,0.144727473606679,2.0400000000000102,80.13,,,,2017-07-21 16:00:00,,,,,,465.0,0.005835380835380835,0.025798525798525727,465.0,1.0
6376,2235,81.05,0.405,Mid,2017-06-22 13:30:00,83.5,2017-07-21 16:00:00,29,0.062892212129592,0.15408591971750102,2.45,ClosedExpired,10,C,,,,,,81.16,0.405,10,395.00000000000006,2017-06-22 15:30:00,0.062806971329515,0.146968312911066,2.34,80.13,,,,2017-07-21 16:00:00,,,,,,395.0,0.004996915484268971,0.030228254164096274,395.00000000000006,1.0
6377,2236,81.37,0.435,Mid,2017-06-23 15:30:00,83.5,2017-07-21 16:00:00,28,0.06968828455555799,0.148436046103337,2.13,ClosedExpired,10,C,,,,,,81.59,0.435,10,424.99999999999994,2017-06-23 16:00:00,0.06950037644669399,0.13274571901318402,1.91,80.13,,,,2017-07-21 16:00:00,,,,,,425.0,0.005345950596042768,0.026176723608209357,424.99999999999994,1.0
6378,2237,81.26,0.305,Mid,2017-06-26 13:30:00,83.5,2017-07-21 16:00:00,25,0.05479940930347,0.122750676839773,2.23999999999999,ClosedExpired,10,C,,,,,,81.27,0.305,10,295.0,2017-06-26 15:30:00,0.054792666420573,0.12218764611787901,2.23,80.13,,,,2017-07-21 16:00:00,,,,,,295.0,0.0037533841988678313,0.027565838050701386,295.0,1.0
6379,2238,81.33,0.295,Mid,2017-06-27 13:30:00,83.5,2017-07-21 16:00:00,24,0.05516363375548201,0.119705085249396,2.17,ClosedExpired,10,C,,,,,,81.4,0.295,10,285.0,2017-06-27 15:30:00,0.05511619574119599,0.115744011056511,2.09999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,285.0,0.003627197835976884,0.02668142136972829,285.0,1.0
6380,2239,81.39,0.345,Mid,2017-06-28 11:30:00,83.5,2017-07-21 16:00:00,23,0.067268706229267,0.14193697014375198,2.11,ClosedExpired,10,C,,,,,,81.59,0.345,10,335.0,2017-06-28 13:30:00,0.067103811741635,0.128168280426523,1.91,80.13,,,,2017-07-21 16:00:00,,,,,,335.0,0.004238849981570217,0.025924560756849728,335.0,1.0
6381,2240,80.67,0.185,Mid,2017-06-29 15:30:00,83.5,2017-07-21 16:00:00,22,0.038047826723915004,0.107675349628678,2.83,ClosedExpired,10,C,,,,,,80.64,0.185,10,175.0,2017-06-29 16:00:00,0.038061981421357,0.10885726686507902,2.86,80.13,,,,2017-07-21 16:00:00,,,,,,175.0,0.00229329366555101,0.03508119499194246,175.0,1.0
6382,2241,80.74,0.19,Mid,2017-06-30 11:30:00,83.5,2017-07-21 16:00:00,21,0.040901423735210996,0.11288792950918301,2.7600000000000096,ClosedExpired,10,C,,,,,,81.16,0.19,10,180.0,2017-06-30 13:30:00,0.040689760379263,0.09521403928747502,2.34,80.13,,,,2017-07-21 16:00:00,,,,,,180.0,0.0023532325984642064,0.034183799851374846,180.0,1.0
6383,2242,80.79,0.145,Mid,2017-07-05 11:30:00,83.5,2017-07-21 16:00:00,16,0.040943340759995,0.110956453459586,2.7099999999999906,ClosedExpired,10,C,,,,,,80.85,0.145,10,135.0,2017-07-05 15:30:00,0.040912956091528,0.10841933364254801,2.6500000000000097,80.13,,,,2017-07-21 16:00:00,,,,,,135.0,0.0017947765812600567,0.03354375541527409,135.0,1.0
6384,2243,80.75,0.145,Mid,2017-07-05 13:30:00,83.5,2017-07-21 16:00:00,16,0.040963622291022,0.11264996130030999,2.75,ClosedExpired,10,C,,,,,,80.85,0.145,10,135.0,2017-07-05 15:30:00,0.040912956091528,0.10841933364254801,2.6500000000000097,80.13,,,,2017-07-21 16:00:00,,,,,,135.0,0.0017956656346749225,0.034055727554179564,135.0,1.0
6385,2244,80.81,0.025,Mid,2017-07-14 11:30:00,83.5,2017-07-21 16:00:00,7,0.016131313309879998,0.04339323280357799,2.69,ClosedExpired,10,C,,,,,,81.07,0.025,10,15.0,2017-07-14 13:30:00,0.016079578494775,0.039073375742303997,2.43000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,15.0,0.0003093676525182527,0.03328795941096396,15.0,1.0
6386,2245,82.09,0.545,Mid,2017-06-20 11:30:00,84.0,2017-07-21 16:00:00,31,0.078169514969801,0.14930377359232,1.91,ClosedExpired,10,C,,,,,,82.16,0.545,10,535.0,2017-06-20 13:30:00,0.078102914847505,0.143709363319409,1.84,80.13,,,,2017-07-21 16:00:00,,,,,,535.0,0.006639054696065294,0.023267145815568237,535.0,1.0
6387,2246,82.16,0.57,Mid,2017-06-20 13:30:00,84.0,2017-07-21 16:00:00,31,0.081685617363445,0.15030153594873902,1.84,ClosedExpired,10,C,,,,,,82.33,0.57,10,559.9999999999999,2017-06-20 15:30:00,0.081516947923972,0.136133303033034,1.67,80.13,,,,2017-07-21 16:00:00,,,,,,560.0,0.006937682570593962,0.02239532619279459,559.9999999999999,1.0
6388,2247,81.4,0.355,Mid,2017-06-21 15:30:00,84.0,2017-07-21 16:00:00,30,0.053061015561015994,0.13795864045864,2.5999999999999903,ClosedExpired,10,C,,,,,,81.46,0.355,10,345.0,2017-06-21 16:00:00,0.053021933055078,0.134675709959899,2.54000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,345.0,0.0043611793611793605,0.03194103194103187,345.0,1.0
6389,2248,81.05,0.295,Mid,2017-06-22 13:30:00,84.0,2017-07-21 16:00:00,29,0.04581037673637,0.135140611372291,2.95,ClosedExpired,10,C,,,,,,81.16,0.295,10,285.0,2017-06-22 15:30:00,0.045748287758535996,0.12992513723424198,2.84,80.13,,,,2017-07-21 16:00:00,,,,,,285.0,0.0036397285626156694,0.03639728562615673,285.0,1.0
